"id","name","entityType","address","city","province","lat","lng","phone","website","officialWebsiteFound","websiteStatus","fnoviRegistrySource","alboMatchStatus","googlePlaceId","googleBusinessStatus","externalReputationSignal","activityStatus","activityConfidence","sourceUrls","evidenceNotes","recommendedProfileStatus","needsManualReview","internalNotes"
"dir_46bfabc1686e6000","Centro Medico Veterinario Qui La Zampa","clinic","","","","40.87147","14.24056","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_7d58cad98ec144c4","Ambulatorio Veterinario medical Pets","clinic","","","","41.27220","14.18299","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_2f2b685c2c050715","Clinica Veterinaria Città Di Spoleto","clinic","","","","42.77608","12.72267","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_530c12fd9e095616","Ambulatorio Associato Dr.Pollono Dr.Dell'Erno","clinic","","","","45.47221","7.93087","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_6adfffb5dd159791","Ambulatorio Veterinario","clinic","","","","45.01183","8.39593","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_4e30388d6818bd2f","Ambulatorio Dott.cCrnaglia","clinic","","","","45.10002","7.52006","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_d02e5395184662c4","Ambulatorio Veterinario Associato Dr Gollini G.dD mMrfisi mM .C","clinic","","","","44.28475","11.59673","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_67f236d92b334ae7","Ambulatorio","clinic","","","","42.51446","12.29131","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_435845668f574726","Ambulatorio Veterinario Associato dr.cC ePersohn","clinic","","","","45.42931","11.97338","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_20a272fc215ae7aa","Privata","clinic","","","","45.07913","7.66076","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_5153baf732c7cf94","Ambulatorio Veterinario Barberio","clinic","","","","40.57836","16.75293","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_7b063beb1dde8a61","Ambulatorio Veterinario Trastevere","clinic","","","","41.88704","12.46756","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_d1ed23315462c304","Ferri Renata","clinic","","","","45.38072","9.74154","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_e8ee34b4fbdf29ab","Clinica Veterinaria Sant'Eligio","clinic","","","","43.40345","13.56021","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_eb367f39512691da","Ambulatori Veterinari Associati Dolo/Mirano","clinic","","","","45.49022","12.10654","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_8072f774f43820f9","Ambulatorio Veterinario","clinic","","","","45.85291","10.97954","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_9f50c5f46b1804da","Centro Veterinario Pisani Carli Chiodo","clinic","","","","44.06048","10.00406","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_9a09f4b56975ea33","Ambulatorio Veterinario S.aAtonio","clinic","","","","45.35703","10.95018","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_3fe9122290d04f92","Ambulatorio Veterinario Benato-Trevisani","clinic","","","","45.49366","11.01907","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_4bbd62c036f2fc78","Clinica Veterinaria Casertana","clinic","","","","41.05820","14.33735","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_42149c7076061642","Capuano Massimo","clinic","","","","41.20696","15.56272","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_b5bc94d7ba822619","Centro Veterinario Santa Lucia","clinic","","","","44.15323","12.44723","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_2250db6a6216e0c8","Clinica Veterinaria Liana Blu","clinic","","","","45.59562","9.14449","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_ef2dae3ceee5cb10","Ambulatorio Veterinario Dottor Giorgio Podda","clinic","","","","39.55996","9.04508","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_f6b33779ba5dcb0a","Ambulatorio Veterinario Monterosi","clinic","","","","42.19829","12.31203","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
